Price,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,JPM,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,JPM,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,JPM,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,JPM,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,JPM,META,MSFT,NVDA,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28,186.8054656982422,129.0399932861328,119.19486236572266,130.09652709960938,283.0686340332031,328.7975769042969,41.08488464355469,256.239990234375,187.44706365086452,131.47999572753906,119.4031400484243,130.67854022329556,287.29544349247846,330.8828543541571,41.812316652912195,259.8800048828125,185.1767847036212,128.44000244140625,115.89215718247867,129.50514630474729,281.84820037160534,326.8004059820262,40.486353490200045,248.88999938964844,185.50250885319187,128.94000244140625,116.1301877388727,130.63160160182238,282.60229241746646,327.6325630227013,40.628240868259915,249.6999969482422,51216800,52149500,27091400,7558600,16722100,20259500,582639000,159770800
2023-06-29,187.14109802246094,127.9000015258789,118.12371063232422,134.639892578125,279.337890625,328.014404296875,40.79011535644531,257.5,187.61490879718235,129.25999450683594,119.07584040154654,134.7619301180423,284.33865559418587,329.05214338180554,41.567507592478876,260.739990234375,186.49949997485513,127.26000213623047,117.33027294139967,131.27930530813512,278.50443484346164,325.6354380857654,40.568288623316235,253.61000061035156,186.63769101872532,128.77000427246094,118.26256241740738,131.48582376476978,282.2847661968472,327.6815474089493,41.5255405787365,258.0299987792969,46347300,40761000,24090900,15423200,15395700,16997000,380514000,131283400
2023-06-30,191.46453857421875,130.36000061035156,118.71878814697266,136.5267333984375,284.7454833984375,333.38916015625,42.26896286010742,261.7699890136719,191.96794560784363,131.25,120.08748080780242,137.05241158946137,286.7993426355483,335.53317570907825,42.51677028502085,264.45001220703125,188.78953634841974,128.9499969482422,118.708875567441,134.85582158111603,282.20541888378625,330.1192989180002,41.468589703443335,259.8900146484375,189.1547673916645,129.47000122070312,119.1849366580173,135.7382161119017,282.542767890268,330.6577377615813,41.64745076919485,260.6000061035156,85213200,54350700,29532200,14212800,19694900,26832800,501148000,112620800
2023-07-03,189.97406005859375,130.22000122070312,118.91715240478516,137.62501525878906,283.79296875,330.8926696777344,42.37986755371094,279.82000732421875,191.37571654835668,131.85000610351562,119.2047761131289,138.44169277587207,287.14665610377796,333.7415673029559,42.86448930889797,284.25,189.28308969373236,130.07000732421875,117.84600360823359,137.0523985003278,282.6320956075144,329.5025044373006,42.169033838728204,275.1099853515625,191.27700219289193,130.82000732421875,118.26255895127434,137.23075665317467,284.46769711960735,332.067483294419,42.483786406248804,276.489990234375,31458200,28264800,14467900,8021600,8629300,12508700,198209000,119685900
2023-07-05,188.85862731933594,130.3800048828125,120.7519760131836,136.70822143554688,292.0779113769531,331.04925537109375,42.28395080566406,282.4800109863281,190.48730854754436,131.39999389648438,121.60492692137657,137.45489301705248,295.79871236153565,334.47575962870883,43.143275924330226,283.8500061035156,188.15779163185775,129.63999938964844,118.25263659472891,136.44357724802387,284.13027078429906,327.7010879417734,42.05212974638505,277.6000061035156,189.09553270560195,130.24000549316406,118.26254917337135,136.99177289990052,285.41023480138307,328.05351403886135,42.102089932908285,278.82000732421875,46920300,35895400,27584800,8934900,33865500,18172400,323618000,131530900
2023-07-06,189.3324432373047,128.36000061035156,119.12543487548828,135.3566436767578,289.7164611816406,334.1037902832031,42.07011413574219,276.5400085449219,189.53973735512338,128.72999572753906,119.31387982882194,135.52676589823656,295.79873585225204,335.78767385230776,42.14605498586675,279.9700012207031,186.7561552507634,127.37000274658203,117.42945299604987,133.683703055419,289.0417631500449,328.45496307477555,41.31370545626282,272.8800048828125,187.38788795320247,128.25,118.81797842897954,135.17706060606832,293.5861187368782,330.21715360852994,41.81131756799603,278.0899963378906,45094300,40639900,24745200,9709500,47600500,28161200,303582000,120332100
2023-07-07,188.21701049804688,129.77999877929688,118.50059509277344,136.42466735839844,288.2678527832031,330.1388244628906,42.46979904174805,274.42999267578125,190.1813114167851,130.97000122070312,120.05772509699975,137.84241023098767,293.893717936311,334.6128676404688,43.18024602401447,280.7799987792969,187.7827065576724,128.1300048828125,118.42124905726847,135.15815385350504,286.4124179592206,329.92344297863576,42.14705329030634,273.7699890136719,188.9375920522482,128.58999633789062,119.1155079508008,136.01825465749548,289.9049993761313,332.1947331986414,42.288940665727566,278.42999267578125,46815000,41992300,21709500,8981500,25586000,21214800,355881000,113879200
2023-07-10,186.1737518310547,127.12999725341797,115.49542236328125,137.19024658203125,291.81005859375,324.8619384765625,42.14705276489258,269.6099853515625,187.53593138541007,129.27999877929688,117.34017600620315,137.9841935536201,295.8086786396994,328.1905662881405,42.7775603980854,277.5199890136719,184.62402407003376,125.91999816894531,115.18796594507899,136.5758971043516,284.8149337600443,320.7109831608928,41.61646549525351,265.1000061035156,186.8153498480431,129.07000732421875,117.33026342725442,136.5758971043516,293.2487503073784,327.5737907833275,42.6236813610569,276.4700012207031,59922200,61889300,35315200,9100100,37058300,32791400,353908000,119425400
2023-07-11,185.65060424804688,128.77999877929688,116.17977905273438,139.3357696533203,295.9674377441406,325.48858642578125,42.37187576293945,269.7900085449219,186.85484691926047,129.77000427246094,116.74510634443534,139.7138430776228,297.8427059212955,325.8703814238738,42.724600671080424,270.8999938964844,184.18972537508213,127.3499984741211,114.40445113781433,137.71955083325997,289.6271775662314,320.1334477409768,42.03414233997435,266.3699951171875,186.71665587805697,127.75,115.33674818852833,138.31499304074333,291.61160499769574,324.10819090994494,42.44781661195004,268.6499938964844,46638100,49951500,23078800,11260900,27585900,26698200,298244000,91972400
2023-07-12,187.3187713623047,130.8000030517578,117.9551010131836,140.02572631835938,306.9313659667969,330.1192626953125,43.867713928222656,271.989990234375,189.22383458950753,131.25999450683594,119.34362637246984,141.65140590067313,307.04052521355806,334.4758007177013,43.90068910125284,276.5199890136719,186.0355602702456,128.8300018310547,117.4393669141167,138.938795928545,297.7633215569858,328.62139184518895,42.74359252853758,271.4599914550781,187.22992243297554,130.30999755859375,117.82616938013048,139.36411588881907,299.4004680187438,329.53185591792584,42.99939311654847,276.3299865722656,60750200,54022800,30404400,11323200,36677100,29995300,481277000,95672100
2023-07-13,188.07882690429688,134.3000030517578,123.51911163330078,140.7062530517578,310.9696960449219,335.464599609375,45.94108963012695,277.8999938964844,188.72044002337208,134.6699981689453,123.80673533006852,141.17883402061253,313.77764746289074,336.52190790090776,46.118948189485444,279.45001220703125,187.32864909209994,132.7100067138672,119.46263457450904,139.64767629657175,307.87399417862326,331.9010204242932,44.457248919012514,270.6000061035156,188.03935020331573,134.0399932861328,119.93870320943425,140.5455772529904,311.17805244131847,332.42968950843436,44.48322958682048,274.5899963378906,41342300,61170900,44297900,11234900,30281000,20567200,478204000,112681500
2023-07-14,188.22689819335938,134.67999267578125,124.39189910888672,141.55690002441406,306.46502685546875,337.99041748046875,45.43349075317383,281.3800048828125,188.71055932283986,136.64999389648438,125.74075145445121,144.50580050035256,312.4282406131699,344.0504382444472,48.050444811535804,285.29998779296875,187.18059240914323,134.05999755859375,122.47771949840582,140.27147927966698,304.9667745464392,337.07995339278386,45.02480978329466,276.30999755859375,187.77283329330808,134.05999755859375,123.77698624657505,143.23928703153547,309.36230405201036,340.29107663490123,46.546619140200846,277.010009765625,41616200,54487100,33283100,27028400,23054100,28352700,772075000,120062400
2023-07-17,191.4842529296875,133.55999755859375,123.62822723388672,144.96893310546875,308.2013244628906,338.47015380859375,46.42470169067383,290.3800048828125,191.8099921548826,135.6199951171875,126.05814119884347,145.31863838441882,309.2828334458228,339.70367521642703,46.4596741950658,292.2300109863281,189.3324039740118,133.2100067138672,123.18191140958396,142.10509377594764,302.33733957822324,335.0142801736607,45.22664088899082,283.57000732421875,189.42123783678522,134.55999755859375,124.90765382325283,142.10509377594764,305.1453204843249,338.4211858141297,46.25283899007161,286.6300048828125,50520200,48450200,25716200,17262400,25323100,20363900,510488000,131569600
2023-07-18,191.22764587402344,132.8300018310547,122.7455062866211,145.23358154296875,309.6202697753906,351.9411926269531,47.4568977355957,293.3399963378906,191.81990188608006,133.86000061035156,123.65796296956178,145.93299212141326,311.75355343232627,359.0781209733801,47.85858412490547,295.260009765625,189.93456914478574,131.35000610351562,121.95206108684837,144.43964900537037,305.22477039697566,334.98491162000175,45.69827430374762,286.010009765625,190.8525644573039,132.7100067138672,123.57861693621366,144.9689373637693,308.4593967151567,338.56803033946636,46.66451794958182,290.1499938964844,48288200,54882900,26193600,13491700,20731900,64738600,569164000,112120300
2023-07-19,192.57992553710938,135.36000061035156,121.0296859741211,145.79124450683594,313.5494689941406,347.6238098144531,47.040225982666016,291.260009765625,195.6694855056854,135.99000549316406,124.1538660880998,146.69860640991286,316.19866268368173,354.84884504828324,47.780648286916495,299.2900085449219,190.1615598085878,132.52999877929688,120.80157558357863,143.8725667215455,308.10219505234863,345.03926161088305,46.705488579051746,289.5199890136719,190.60575926840173,133.38999938964844,123.57861868845079,144.37350144842262,310.5926611922204,354.15376240808007,47.4269247186503,296.0400085449219,80507300,54531000,37224000,12510000,21763700,39732900,427502000,142355400
2023-07-20,190.63536071777344,129.9600067138672,118.22289276123047,147.58700561523438,300.1644592285156,339.5862731933594,45.48444366455078,262.8999938964844,193.93221460154035,134.7899932861328,123.07280793107658,148.00287910437194,313.0831001900084,350.4531967041201,47.05022098399054,280.92999267578125,190.0134935554866,129.3300018310547,117.25093023799634,145.94243335440294,299.86680724874,338.11777082370946,45.02680123666584,261.20001220703125,192.57003512669965,134.07000732421875,120.42469622569655,146.05584815252257,311.05897588766237,346.14559572849845,46.470672206647684,279.55999755859375,59581200,59820600,37906800,9935900,23836900,33778400,537865000,175158300
2023-07-21,189.4607696533203,130.0,119.03617095947266,146.4528350830078,291.96881103515625,336.55126953125,44.27438735961914,260.0199890136719,192.4516308259383,131.3699951171875,119.99822090421563,147.57758006353117,303.0815862304324,342.9441468894957,45.83017417101583,268.0,188.75993388819955,128.4199981689453,117.7567519823055,146.2070981783156,288.93263955652174,332.694001980304,44.06555098011311,255.8000030517578,191.5928731808388,131.33999633789062,119.63125870411923,147.25622847538915,302.1985317891098,341.81830135851885,45.7522321711593,268.0,71951700,133307300,72937900,10636400,42139300,69405400,963769000,161796100
2023-07-24,190.26031494140625,128.8000030517578,120.5337905883789,149.3355712890625,289.33935546875,337.8631896972656,44.57715606689453,269.05999755859375,192.39241858357238,131.66000366210938,121.99174188501857,150.08224279981673,295.2033407103772,339.63520987985777,45.0737695401444,269.8500061035156,189.7667732684065,128.35000610351562,119.98830359973758,146.244888022318,286.0551313052597,335.1219974773937,44.00560422049565,254.1199951171875,190.91179356457312,130.30999755859375,120.6627297925078,146.4717320567115,293.47689896206384,338.5876711156817,44.69606260557121,255.85000610351562,45377800,45591100,29686100,14381400,24915700,26678100,382516000,136508500
2023-07-25,191.11904907226562,129.1300048828125,121.20821380615234,148.22027587890625,292.1771240234375,343.6098937988281,45.64331817626953,265.2799987792969,191.92846454581797,129.5800018310547,122.14051081744289,149.07091570415795,295.97728858041813,344.5007885845888,46.14692227530892,272.8999938964844,190.42809382758358,128.52999877929688,120.02796610605938,147.4074361788111,289.58743092349596,337.8239924166346,44.887908215993086,265.0,190.83280156435973,129.30999755859375,120.36518297759501,148.67394949090556,292.89151898756404,339.82113359671973,44.90589571026622,272.3800048828125,37283200,39236700,52509600,9944700,19585600,41637700,348081000,112757300
2023-07-26,191.98768615722656,128.14999389648438,128.21034240722656,149.10874938964844,296.2452392578125,330.67724609375,45.416500091552734,264.3500061035156,193.11296042478057,129.0800018310547,129.90631659089652,149.57188395369397,299.42030479674065,337.43237871487065,46.01703242805517,268.0400085449219,190.8229351880455,126.11000061035156,127.26813284588675,147.70991369162988,289.62716083305537,326.1150966195682,44.5951435044959,261.75,191.1684052777898,126.51000213623047,129.00378761340536,148.11634084416522,298.844834198046,334.2701938774004,45.98505592696078,263.25,47471900,53910100,61682100,8728600,47256900,58383700,364237000,95856200
2023-07-27,190.72421264648438,128.25,128.33924865722656,147.46414184570312,309.2829284667969,323.7753601074219,45.8641471862793,255.7100067138672,194.65279947329122,132.6300048828125,132.14778209152604,150.07278311159274,322.81673806688707,334.1625511308161,47.35797831429428,269.1300048828125,190.06286872536143,127.79000091552734,127.73424847403028,147.01991466470403,307.4274936654851,322.14041454334006,45.71426283263286,255.3000030517578,193.48804855415668,131.0,130.59064476632827,149.1181749258415,322.5885180117678,333.3304238013421,46.48266314205839,268.30999755859375,47460200,52610700,44952100,10778400,64229200,39635300,455976000,103697300
2023-07-28,193.30050659179688,132.2100067138672,131.4932403564453,148.3053436279297,322.9457092285156,331.2646484375,46.71348190307617,266.44000244140625,194.09017617119656,133.00999450683594,132.6437354405416,148.9575075868142,323.66010426666475,332.87022482957593,46.99026595538216,267.25,191.63233355900982,129.3300018310547,129.49972182308983,147.86111642179168,311.80313905459457,326.1738598596252,46.34477066056632,258.2300109863281,192.15548645475204,129.69000244140625,129.70799197314287,148.6550488839012,314.4126657950555,326.66336048500244,46.63154522435899,259.8599853515625,48291400,46317400,36591200,9103800,39220300,28484900,331194000,111446000
2023-07-31,193.91249084472656,133.67999267578125,131.63204956054688,149.2977752685547,316.1192321777344,328.86614990234375,46.6924934387207,267.42999267578125,193.95198260711592,133.8699951171875,132.43540728957092,150.63990339275125,323.12425717661716,330.6087711275723,47.09318113651824,269.0799865722656,192.7378594315981,132.3800048828125,130.69975264360772,148.53218203967285,315.11708683722975,326.35987893485446,46.46966808257679,263.7799987792969,193.52752900074864,133.1999969482422,131.64196213896054,148.56053574199896,321.1695953393681,329.8451512620621,46.71747543236002,267.4800109863281,38824100,41901500,28055500,8892700,25799600,25446000,251055000,84582200
2023-08-01,193.08335876464844,131.69000244140625,130.47164916992188,148.560546875,320.1972351074219,329.2773742675781,46.47066879272461,261.07000732421875,194.1888872056883,133.69000244140625,131.54279790983335,149.3355865887295,321.6161235359721,331.4311896055557,46.86336333707945,266.4700012207031,192.7576194786216,131.6199951171875,129.60877052366334,147.5870312301141,312.2099279207589,326.69282573876103,45.99104422518508,260.25,193.70522604358104,133.5500030517578,129.70795684787504,148.79683736010875,315.0675078686695,328.1515284723082,46.42370462471362,266.260009765625,35175100,42098500,23166800,6853900,22817900,18311900,237858000,83166000
2023-08-02,190.09246826171875,128.2100067138672,127.32762908935547,146.87814331054688,311.8626708984375,320.6229553222656,44.23442459106445,254.11000061035156,192.65887532596588,130.22999572753906,129.02360314650636,147.15224831888227,315.9109195600562,326.6242386250664,45.80419670368741,259.5199890136719,189.37190180440743,126.81999969482422,126.51434365192316,145.49821510852917,308.23116529432224,319.5068793964864,43.353113509905164,250.49000549316406,192.52068429221174,130.14999389648438,128.3888500556574,147.02937266535088,315.5239417009489,326.6242386250664,45.79520486142881,255.57000732421875,50389300,51027600,26273300,8299400,20461100,27761300,530142000,101752900
2023-08-03,188.70069885253906,128.91000366210938,127.39705657958984,147.7760772705078,310.7513732910156,319.8005676269531,44.48023223876953,259.32000732421875,189.885195713569,129.83999633789062,128.32935355941024,148.31481208481122,313.48989245918426,322.9529530019484,45.08276192345427,260.489990234375,188.22690312046603,126.41000366210938,126.37550098690372,145.88575336258717,307.5167473332486,319.10548507078215,43.76579051634056,252.0,189.09554118067888,127.4800033569336,126.92099551059741,146.5001028638506,307.5167473332486,319.1544231849884,43.76579051634056,252.0399932861328,61235200,88585200,20089500,6084000,15180200,18253700,324176000,97569100
2023-08-04,179.63926696777344,139.57000732421875,127.05984497070312,147.46414184570312,308.3105773925781,320.89703369140625,44.645103454589844,253.86000061035156,184.9596445164711,143.6300048828125,130.43196810964983,149.14652862488194,315.93077142766623,328.1024985432112,45.60635008188567,264.7699890136719,179.57016391801557,139.32000732421875,126.8614874567136,147.16168315990635,307.7847053368224,320.36836464241367,44.35832886320504,253.11000061035156,183.12366926443607,141.05999755859375,128.22025231793552,147.8232935075569,312.5076220119246,324.9109448563175,44.94986554244231,260.9700012207031,115956800,153128500,26147200,6209400,17612800,23741500,362666000,99539900
2023-08-07,176.5398406982422,142.22000122070312,130.45184326171875,148.16355895996094,314.0951232910156,323.1781921386719,45.381526947021484,251.4499969482422,180.7645556934903,142.5399932861328,130.5311893152598,149.05201336178683,314.60116189806973,324.1571937032398,45.504431975857,253.64999389648438,175.0592158617292,138.9499969482422,127.96242325843144,148.0123440323078,308.04261449667547,320.6425816716518,44.528193870776704,242.75999450683594,179.77747246914834,140.99000549316406,128.1012750687002,148.0123440323078,310.79106544719536,321.4747389768859,45.07576619174701,251.4499969482422,97576100,71213100,22746300,7251800,16236500,17741500,322154000,111097900
2023-08-08,177.47756958007812,139.94000244140625,130.3228759765625,147.3318634033203,310.2057189941406,319.203369140625,44.62911605834961,249.6999969482422,177.94149990785485,140.83999633789062,130.43197488498015,147.42637095409896,315.4148411423422,321.84668466116545,45.2066637195198,250.9199981689453,175.2862435821482,138.4199981689453,128.4781222465879,144.22227221553078,307.69538915681676,316.21742705872686,44.0215892371064,245.00999450683594,177.3689898212007,140.6199951171875,129.54927103822243,145.85741292851418,311.9519945905932,320.09426392900343,44.81796761407976,247.4499969482422,67823000,51710500,23535200,8623400,15183500,22327600,353843000,96642200
2023-08-09,175.8883514404297,137.85000610351562,128.59713745117188,145.3564453125,302.83349609375,315.4636535644531,42.52075958251953,242.19000244140625,178.59294967088076,140.32000732421875,130.95761750800182,146.99158581774967,311.1879477003987,320.2411556284152,44.277385732589195,251.10000610351562,174.72358547458126,137.10000610351562,127.94254405878128,145.05400099759242,300.4918865961825,314.30840912670357,42.101085685540646,241.89999389648438,178.53372709089916,139.97000122070312,130.58074278541653,146.80255631817911,310.4437875207549,319.61461022525367,44.23941340389369,250.8699951171875,60378500,50017300,24912900,6277800,19955800,22373300,586449000,101596300
2023-08-10,175.67120361328125,138.55999755859375,128.62689208984375,145.13906860351562,303.359375,316.1488952636719,42.35489273071289,245.33999633789062,178.41529378720278,140.41000366210938,130.96754702179814,146.9159777074465,309.90799078632176,321.3669891320305,43.53996721168232,251.8000030517578,175.30598763799586,137.49000549316406,128.38885399832523,144.6948413275329,301.5039404211993,314.43564292025485,41.80232325660613,243.0,177.16169386807627,139.07000732421875,130.2435353022777,145.91410833506913,305.54225702209254,319.1740058162668,42.12707017302428,245.39999389648438,54686900,58928400,20857800,5995100,14358900,20113700,492705000,109498600
2023-08-11,175.73049926757812,138.41000366210938,128.4979705810547,145.98023986816406,299.2913513183594,314.2692565917969,40.82308578491211,242.64999389648438,176.5508864753638,139.3300018310547,128.86493278064867,146.04640811797896,302.34735615356055,315.63985260966695,41.9851793236234,243.7899932861328,174.5048729038775,137.0,127.11936527043054,144.26005285929924,298.021288729232,312.5070361030333,40.607254909066846,238.02000427246094,175.2659575562626,137.39999389648438,127.60535409901688,144.6381118175921,300.21410278081095,313.53500552400016,41.718385785784754,241.77000427246094,52036700,42905800,19591100,5180700,14046300,24355500,533085000,99038600
2023-08-14,177.3811798095703,140.57000732421875,130.2534637451172,146.28271484375,303.8058776855469,317.235595703125,43.71882629394531,239.75999450683594,177.60851131506328,140.58999633789062,130.29312919834737,146.42448336337284,303.82571105631087,317.2551649738709,43.76579047022575,240.66000366210938,175.25607590732963,137.75,127.90289594820355,144.53415951759416,295.9276994586192,313.35872896949473,40.279517041963544,233.75,175.90843422608452,138.3000030517578,128.3293638886943,145.186323551912,298.63645342569663,314.64124818370647,40.454379600754656,235.6999969482422,43675600,47148700,24695600,5044300,15641900,18836100,690286000,98595300
2023-08-15,175.39443969726562,137.6699981689453,128.71617126464844,142.5587615966797,299.5989074707031,315.1013488769531,43.90568542480469,232.9600067138672,177.40092323969566,141.27999877929688,130.34272731563817,144.86495878634338,304.8377940471984,318.26353387975075,45.232651303193144,240.5,174.99907927707545,137.22999572753906,128.22026984503316,141.99165872570416,297.6938440429067,314.1615159801267,43.67586549160289,232.61000061035156,176.8078826094104,140.0500030517578,130.02535827661376,144.46799254547057,303.75628486098515,316.2174247167932,44.52520400479387,238.72999572753906,43622600,42781500,19770700,10300300,11623600,16966300,676512000,88197600
2023-08-16,174.524658203125,135.07000732421875,127.64500427246094,141.953857421875,291.9985656738281,314.336181640625,43.4520263671875,225.60000610351562,176.47182426987777,137.27000427246094,129.21205435216356,142.68163606845835,298.735674605063,318.2801192612422,44.64009663059884,233.97000122070312,174.4554618287455,135.00999450683594,126.82181378350052,141.47181565893183,291.988633847669,313.747531106502,43.37208703803484,225.3800048828125,175.0781688700227,137.19000244140625,127.64500427246094,142.34137723309698,297.8625520218376,314.728605350037,44.48521894501183,228.02000427246094,46964900,41675900,25216100,6978200,18547700,20698900,527451000,112484500
2023-08-17,171.98440551757812,133.97999572753906,128.85501098632812,140.4794158935547,282.8701477050781,310.88275146484375,43.31014633178711,219.22000122070312,175.4537406821077,136.08999633789062,130.90804993539842,142.96518184962946,293.7447993644436,315.77830142047725,44.027584017095954,226.74000549316406,171.47042491030345,133.52999877929688,128.23017041335734,140.26201827566487,282.7312535583834,310.2254186741254,42.96741192711898,218.8300018310547,175.08803154260252,135.4600067138672,128.73599949955613,142.60603013951203,290.76815881578875,314.47348610040007,43.93565682241001,226.05999755859375,66062900,48354100,33446300,9953900,23950100,21257200,452395000,120718400
2023-08-18,172.46875,133.22000122070312,126.41517639160156,140.80078125,281.04449462890625,310.4903259277344,43.26517868041992,215.49000549316406,173.0716844916875,134.07000732421875,128.19050420505582,141.30171594540883,283.46549817008304,312.3543606335649,43.543960081000186,217.5800018310547,169.96805819399307,131.14999389648438,125.34402761585469,139.3546845750232,272.2435650787886,305.65360810986385,41.62745897404412,212.36000061035156,170.30411608587545,131.6199951171875,127.4565647289768,139.5531605143972,276.857352138506,308.53796821025577,42.601695871064955,214.1199951171875,61172200,48497700,30504800,8517500,35347900,24755000,583768000,136276600
2023-08-21,173.8031005859375,134.67999267578125,127.31771087646484,141.2827911376953,287.6427307128906,315.7881164550781,46.93031311035156,231.27999877929688,174.08974972921308,135.19000244140625,127.6747604625636,141.86880129929557,288.23806495812437,316.66125678096233,47.028236135596124,232.1300048828125,171.7274356199635,132.7100067138672,125.52255036686307,139.90286289507884,279.65542295254005,311.0397216992485,44.187458298338946,220.5800018310547,173.04203097276417,133.74000549316406,126.13747078000077,141.44346692364243,281.2429708465109,311.9128620251327,44.45924519865085,221.5500030517578,46311900,41442500,25248700,8327000,20181500,24040000,692573000,135702700
2023-08-22,175.17698669433594,134.25,128.0218963623047,138.35279846191406,285.3606262207031,316.3571472167969,45.632328033447266,233.19000244140625,175.62177093693052,135.64999389648438,129.21205659443743,141.43402095095755,290.61934598241027,319.9086306831472,48.14936145105243,240.82000732421875,174.2083431088137,133.72999572753906,127.2681317464859,137.85186382705172,284.5172386377998,315.37607311272194,45.29759061646536,229.5500030517578,175.00895776189057,135.0800018310547,127.45656155015928,141.07485482708435,290.27206518004357,319.3396208763862,48.09740011660735,240.25,42038900,32905400,22054900,9673300,12980200,16084600,755293000,130442800
2023-08-23,179.0218963623047,135.52000427246094,131.28494262695312,139.28848266601562,291.94891357421875,320.811279296875,47.07920455932617,236.86000061035156,179.44692307372773,135.9499969482422,132.31642609894942,139.49641940505157,295.08431211507826,322.96965461983046,47.16313859123231,238.97999572753906,176.26422243128218,133.22000122070312,128.80543542234216,137.48323468187462,285.43009337789294,317.3382680735776,45.17269372042857,229.2899932861328,176.4520238794437,134.5,129.11289189432017,138.32442806360226,286.25361732465876,317.69147037188395,45.83018078207806,229.33999633789062,52722800,42801000,27819700,7858000,18287000,21166400,779046000,101077600
2023-08-24,174.3368377685547,131.83999633789062,128.71617126464844,139.15618896484375,284.51727294921875,313.9142761230469,47.12615966796875,230.0399932861328,179.0021629998802,136.77999877929688,133.14953116670597,141.21664950203836,297.12830035290386,326.67805954758404,50.22673658703904,238.9199981689453,173.97111355320405,131.8300018310547,128.5079011432878,138.92935932840058,284.4081439787186,313.9044558013969,47.12216498787686,228.17999267578125,178.57713623123834,136.39999389648438,132.85198728819475,139.41138672786903,296.1757836977918,326.5505151261544,50.17677640386691,238.66000366210938,54945800,43646300,28500700,6534000,18360900,23281400,1156044000,99777400
2023-08-25,176.54103088378906,133.25999450683594,128.81533813476562,138.98606872558594,283.2769775390625,316.86737060546875,45.9820556640625,238.58999633789062,177.07476903438783,133.8699951171875,129.68811421046675,140.46996549930876,286.1444893241868,319.2023021602644,47.767658540303835,239.0,173.78335612196395,130.5800018310547,126.20689221900474,137.85187726106636,273.8807137103689,312.7664575046709,44.98882881073535,230.35000610351562,175.3252830926219,132.47000122070312,128.47811371877063,139.203451937629,283.9020769402463,315.3859389138882,46.975278705672146,231.30999755859375,51449600,44147500,26762900,6695500,23701400,21684100,925341000,106612200
2023-08-28,178.1027069091797,133.13999938964844,129.9360809326172,139.46807861328125,287.9999694824219,317.5736999511719,46.79841613769531,238.82000732421875,178.49806733287568,133.9499969482422,131.4535380240542,140.46050142833718,289.1807062538626,319.97731354583135,46.94330333520207,244.3800048828125,176.48170504077262,131.85000610351562,129.07321732909296,139.06166594520582,283.57467440628267,315.63116244372804,44.852938347469795,235.35000610351562,178.003859262239,133.77999877929688,130.23362480291482,139.47753946176448,285.7575567433899,319.49659681490056,46.44569122659898,242.5800018310547,43820700,34108400,20543300,5094100,14239300,14808500,685192000,107673700
2023-08-29,181.98716735839844,134.91000366210938,133.46688842773438,140.60226440429688,295.6697082519531,322.19451904296875,48.745887756347656,257.17999267578125,182.75813070921157,135.13999938964844,135.45049370622965,140.6873399271736,296.8206796120224,322.75373841396754,49.04265660856325,257.4800109863281,177.4206898063463,133.25,131.1559864622425,139.10890702722992,285.93609567718016,315.78810695872727,46.35475573928801,237.77000427246094,177.61837000977968,133.3800048828125,131.1559864622425,139.60985605030564,286.3329750441115,315.78810695872727,46.629542419435225,238.5800018310547,53003900,38646100,43075600,6337000,20844500,19284600,701397000,134047600
2023-08-30,185.4762725830078,135.07000732421875,134.76617431640625,140.0352020263672,292.80224609375,322.5673828125,49.225521087646484,256.8999938964844,185.67396786591692,135.67999267578125,135.16288939766932,140.9709031538523,295.9674099723324,323.5680676815254,49.88800143615993,260.510009765625,182.5999932338842,133.9199981689453,132.97101360306888,139.11839375456958,291.14523602077895,320.2716728612012,48.387175707748206,250.58999633789062,182.79767343476072,134.92999267578125,133.67518514236738,140.46996845961573,294.85613555978125,322.4496587032038,49.005691704274305,254.1999969482422,60813900,36137000,28315800,6277300,17717000,15222100,735206000,121988400
2023-08-31,185.69375610351562,138.00999450683594,135.0537872314453,138.30557250976562,293.586181640625,321.5569152832031,49.31645584106445,258.0799865722656,186.92927641629686,138.7899932861328,136.8687881952977,140.21480399940532,298.7556075149454,324.64729327421776,49.705151991202584,261.17999267578125,185.3082743692093,135.0,134.67689731971456,137.9558671460801,293.35796154576406,320.59545171132726,48.91976651789359,255.0500030517578,185.6641048225717,135.05999755859375,134.89509514927343,140.12972844924113,293.4968557444011,322.96966464024024,49.341437842045146,255.97999572753906,60794500,58781300,30053800,10933900,17229900,26411000,528570000,108861700
